experiment_id,transcript_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,gt_unit_original,gt_unit_en,pred_name_original,pred_name_en,pred_unit_original,pred_unit_en
140,40,40,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
140,40,40,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
140,40,40,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,bawang merah,shallot,biji,,Bawang merah,Garlic,,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,bawang putih,garlic,ulas,,Bawang merah,Garlic,,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,bawang putih,garlic,ulas,,Bawang putih,Garlic,,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,daging kisar,minced beef,gram,,Daging kisar,Ground meat,gram,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,daun kari,curry leaves,tangkai,,Daun kari,Curry leaves,,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,ubi kentang,potato,biji,,Potato,Potato,gram,
142,42,42,Llama 3.2 3B Instruct,chain-of-thought,false,serbuk kari,curry powder,sudu_besar,,Serbuk kari,Curry powder,teaspoon,
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ml,mL
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,tin,can
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,sudu besar,tbsp
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,biji,egg
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,pinggan,plate
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
143,43,43,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,ulas,clove
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Thai Pancake,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,telur,egg,,,,Egg,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,telur,egg,,,,Egg,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Flatbread,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Hazelnut,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Matcha,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Strong Milk,,
145,45,45,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,Gamat Oil,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,pisang,banana,biji,,Pisang,Banana,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,pisang,banana,,,Pisang,Banana,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,tepung gandum,wheat flour,cawan,,Tepung gandum,All-purpose flour,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,tepung gandum,wheat flour,cawan,,Tepung gandum,All-purpose flour,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,bicarbonate soda,baking soda,sudu_kecil,,Bicarbonate soda,Baking soda,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,baking powder,baking powder,sudu_kecil,,Baking powder,Baking powder,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,garam,salt,sudu_kecil,,Garam,Salt,,
146,46,46,Llama 3.2 3B Instruct,chain-of-thought,false,telur,egg,biji,,Telur,Egg,,
147,47,47,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
147,47,47,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
147,47,47,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
147,47,47,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
147,47,47,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
149,49,49,Llama 3.2 3B Instruct,chain-of-thought,false,daging cincang,minced beef,,,Daging cincang,Ground meat,,
149,49,49,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,Ramly,Frozen chicken nuggets,,
149,49,49,Llama 3.2 3B Instruct,chain-of-thought,false,black pepper,black pepper,,,Black pepper,Black pepper,,
149,49,49,Llama 3.2 3B Instruct,chain-of-thought,false,black pepper,black pepper,,,Black pepper,Black pepper,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
150,50,50,Llama 3.2 3B Instruct,chain-of-thought,false,,,,,,,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Ikan Tenggiri ,Mackerel,,,ikan tenggiri,tenggiri,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,kunyit,Turmeric,,,kunyit,kunyit,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,,,,,ikan bandar raya,ikan bandar raya,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Serai,Lemongrass,batang,,serai,serai,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,,,,,bawang merah,bawang merah,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,,,,,bawang ros,bawang ros,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Bawang Putih,Garlic,ulas,,bawang putih,bawang putih,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Biji Sawi,Mustard Seed,sudu_kecil,,biji sawi,biji sawi,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Halia,Ginger,,,halia,halia,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,cili padi,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Cuka,Vinegar,sudu_besar,,cuka,cuka,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Gula ,Sugar,sudu_besar,,gula,gula,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Serbuk Perasa ,Seasoning Powder,null ,,serbuk perasa,serbuk perasa,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,Tomato,Tomato,biji,,tomato,tomato,,
151,1,1,Llama 3.2 3B Instruct,structured-output,false,,,,,timun,timun,,
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Air Suam,Warm Water,cawan,,air suam,water,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Susu Pekat,Condensed Milk,cawan,,susu pekat,peanut butter,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Susu Pekat,Condensed Milk,,,susu pekat,peanut butter,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,,,,,yis,baking powder,paket,
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Telur,Egg,biji,,telur,egg,biji,piece/egg
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,all-purpose flour,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,all-purpose flour,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Tepung Gandum,Wheat Flour,cawan,,tepung gandum,all-purpose flour,cawan,cup
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Garam,Salt,sudu_kecil,,garam,salt,sudu kecil,teaspoon
152,2,2,Llama 3.2 3B Instruct,structured-output,false,Margarin,Margarine,,,marjerin,margarine,sudu besar,tablespoon
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Lala,Clam,,,lala,lala,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Serai,Lemongrass,batang,,serai,serai,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Serai,Lemongrass,batang,,serai,serai,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chilies,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,,,,,lada,pepper,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Bawang Merah,Red Onion,biji,,bawang merah,red onion,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,,,,,ketumbar,kaffir lime leaves,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Sos Tiram,Oyster Sauce,,,sos tiram,soy sauce,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,,,,,sos cili Siam,Siam chili sauce,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,Sos Ikan,Fish Sauce,,,sos ikan,fish sauce,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,,,,,limau purut,kaffir lime leaves,,
153,3,3,Llama 3.2 3B Instruct,structured-output,false,,,,,limau nipis,lime,,
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Tepung Bestari,Seasoned Flour Mix,cawan,,tepung Bestari,Bestari Flour,cawan,cup
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari Flour,cawan,cup
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Air,Water,,,air,Water,,
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Isi Ayam,Chicken Fillet,,,isi ayam,Chicken Meat,,
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Tepung Bestari,Seasoned Flour Mix,cawan,,tepung Bestari,Bestari Flour,sudu besar,tablespoon
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Tepung Bestari,Seasoned Flour Mix,,,tepung Bestari,Bestari Flour,sudu besar,tablespoon
154,4,4,Llama 3.2 3B Instruct,structured-output,false,,,,,sos barbeku,Barbecue Sauce,,
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Madu,Honey,,,madu,Honey,sudu besar,tablespoon
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Honey,Honey,,,madu,Honey,sudu besar,tablespoon
154,4,4,Llama 3.2 3B Instruct,structured-output,false,,,,,yogurt,Yogurt,cawan,cup
154,4,4,Llama 3.2 3B Instruct,structured-output,false,,,,,mayonis,Mayonnaise,cawan,cup
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Black Pepper,Black Pepper,,,lada hitam,Black Pepper,,
154,4,4,Llama 3.2 3B Instruct,structured-output,false,Bawang Putih,Garlic,ulas,,bawang putih,Garlic,ulas,clove
156,6,6,Llama 3.2 3B Instruct,structured-output,false,,,,,tempe,tempe,,
156,6,6,Llama 3.2 3B Instruct,structured-output,false,Cili Padi,Bird's Eye Chilli,biji,,cili padi,chilies,ulas,clove
156,6,6,Llama 3.2 3B Instruct,structured-output,false,Lada Merah Besar,Large Red Chilli,biji,,lada merah besar,red chilies,,
156,6,6,Llama 3.2 3B Instruct,structured-output,false,Tomato,Tomato,biji,,tomato,tomatoes,,
156,6,6,Llama 3.2 3B Instruct,structured-output,false,Bawang Putih,Garlic,ulas,,bawang putih,garlic,ulas,teaspoon
156,6,6,Llama 3.2 3B Instruct,structured-output,false,Limau Kasturi,Calamansi Lime,biji,,limau kasturi,lemon,,
157,7,7,Llama 3.2 3B Instruct,structured-output,false,,,,,Gula-gula kapas,Candy melts,,
157,7,7,Llama 3.2 3B Instruct,structured-output,false,,,,,Kepingan coklat,Chocolate pieces,,
157,7,7,Llama 3.2 3B Instruct,structured-output,false,Biskut,Biscuit,,,Biskut,Cookies,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serai,Lemongrass,batang,,serai,lemongrass,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Lengkuas,Galangal,,,lengkuas,galangal,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Kari,Curry Powder,,,serbuk kari,curry powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Cili,Chilli Powder,,,serbuk cili,chili powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Ketumbar,Coriander Powder,,,serbuk ketumbar,coriander powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Jintan Manis,Fennel Powder,,,serbuk jintan manis,jaggery powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Jintan Putih,Cumin Powder,,,serbuk jintan putih,turmeric powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Kunyit,Turmeric Powder,,,serbuk jintan putih,turmeric powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Serbuk Kunyit,Turmeric Powder,,,serbuk kunyit,turmeric powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,,,,,bawang,onion,biji,piece/egg
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Halia,Ginger,,,halia,garlic,ulas,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Bawang Putih,Garlic,ulas,,halia,garlic,ulas,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,,,,,serbuk kari daging,beef curry powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,,,,,serbuk kurma daging,beef curry powder,sudu kecil,teaspoon
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Terung,Eggplant,,,terung,eggplant,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Kacang Panjang,Long Beans,,,kacang panjang,okra,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Limau Kasturi,Calamansi Lime,,,limau kasturi,lemon,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Limau Kasturi,Calamansi Lime,,,limau kasturi,lemon,,
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Gula Melaka,Palm Sugar,,,gula Melaka,molasses,ketul,piece
158,8,8,Llama 3.2 3B Instruct,structured-output,false,Gula Melaka,Palm Sugar,,,gula Melaka,molasses,ketul,piece
159,9,9,Llama 3.2 3B Instruct,structured-output,false,Pisang,Banana,,,பி க௃ழஸ்,Pisang,,
159,9,9,Llama 3.2 3B Instruct,structured-output,false,Pisang,Banana,biji,,பி க௃ழஸ்,Pisang,,
159,9,9,Llama 3.2 3B Instruct,structured-output,false,Gula Melaka,Palm Sugar,,,க௃ழஸ் பி,Gula Melaka,ం೑಩ಿೃೕ,tablespoon
159,9,9,Llama 3.2 3B Instruct,structured-output,false,Sagu,Sago,,,க௃ழஸ்,Sagu,,
159,9,9,Llama 3.2 3B Instruct,structured-output,false,Garam,Salt,,,ం೑಩ಿೃೕ,Garam,ం೑಩ಿೃೕ,teaspoon
161,11,11,Llama 3.2 3B Instruct,structured-output,false,susu cair,Evaporated Milk,tin,,susu cair,canned milk,tin,can
161,11,11,Llama 3.2 3B Instruct,structured-output,false,fresh milk,Fresh Milk,cawan,,fresh milk,fresh milk,cawan,cup
161,11,11,Llama 3.2 3B Instruct,structured-output,false,air,Water,cawan,,air,water,cawan,cup
161,11,11,Llama 3.2 3B Instruct,structured-output,false,susu pekat,Sweetened Condensed Milk ,cawan,,susu pekat,canned condensed milk,tin,can
161,11,11,Llama 3.2 3B Instruct,structured-output,false,agar agar,Agar,gram,,agar-agar,agar agar,gram,grams
161,11,11,Llama 3.2 3B Instruct,structured-output,false,buah naga,Dragon Fruit ,biji,,buah naga,dragon fruit,biji,piece
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,telur,egg,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,gula,sugar,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,minyak masak,cooking oil,,,minyak masak,oil,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,telah,milk,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,tepung gandum,wheat flour,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,vanila,vanilla,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,baking powder,baking powder,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,garam,salt,,,garam,salt,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,chocolate,chocolate,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,hazelnut,hazelnut,,
162,12,12,Llama 3.2 3B Instruct,structured-output,false,,,,,chocolate chip,chocolate chip,,
165,15,15,Llama 3.2 3B Instruct,structured-output,false,unsalted butter,unsalted butter,blok,,unsalted butter,unsalted butter,gram,grams
165,15,15,Llama 3.2 3B Instruct,structured-output,false,,,,,icing sugar,icing sugar,per 3 cawan,cups
165,15,15,Llama 3.2 3B Instruct,structured-output,false,esen vanila,vanilla essence,penutup,,esen vanila,vanilla extract,sudu kecil,teaspoons
165,15,15,Llama 3.2 3B Instruct,structured-output,false,garam,salt,sudu kecil,,garam,salt,sudu kecil,teaspoons
165,15,15,Llama 3.2 3B Instruct,structured-output,false,,,,,tepung jagung,corn flour,sudu makan,tablespoons
165,15,15,Llama 3.2 3B Instruct,structured-output,false,,,,,tepung gandum,wheat flour,per 4 cawan,cups
166,16,16,Llama 3.2 3B Instruct,structured-output,false,,,,,tembikai,watermelon,,
166,16,16,Llama 3.2 3B Instruct,structured-output,false,,,,,limau kasturi,lemon,,
166,16,16,Llama 3.2 3B Instruct,structured-output,false,,,,,daun pudina,pudina leaves,,
166,16,16,Llama 3.2 3B Instruct,structured-output,false,,,,,rose laici,rose lichi,,
166,16,16,Llama 3.2 3B Instruct,structured-output,false,,,,,air,water,,
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,daging frozen,Frozen Meat,gram,grams
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,macaroni,Macaroni,gram,grams
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,bawang merah,Red Onion,ulas,clove
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,bawang putih,Garlic,ulas,clove
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,cili kisar,Chili Flakes,sudu besar,tablespoon
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,sos tiram,Soy Sauce,sudu besar,tablespoon
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,sos tomato,Tomato Sauce,sudu besar,tablespoon
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,sos cili,Chili Sauce,sudu besar,tablespoon
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,kapia manis,Sugar,sudu besar,tablespoon
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,pati ayam,Chicken Stock Cube,cube,
167,17,17,Llama 3.2 3B Instruct,structured-output,false,serai,lemongrass,,,lada benggala,Lemongrass,ulas,clove
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,merah,Red Pepper,ulas,clove
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,hijau,Green Pepper,ulas,clove
167,17,17,Llama 3.2 3B Instruct,structured-output,false,,,,,kuning,Yellow Pepper,ulas,clove
172,22,22,Llama 3.2 3B Instruct,structured-output,false,tahu keras,Firm tofu,,,tauhu keras,firm tofu,,
172,22,22,Llama 3.2 3B Instruct,structured-output,false,tepung beras,Rice flour,sudu_besar,,tepung beras,rice flour,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,tepung bestari,Bestari crispy fried chicken flour,sudu_besar,,tepung bestari,cornstarch,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,tepung jagung,Cornstarch,sudu_besar,,tepung bestari,cornstarch,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,garam,Salt,,,garam,salt,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,,,,,cawan air,cup water,cawan,cup
172,22,22,Llama 3.2 3B Instruct,structured-output,false,,,,,ulas bawang putih,clove garlic,ulas,cloves
172,22,22,Llama 3.2 3B Instruct,structured-output,false,,,,,makan cili kisar,chili flakes,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,sauce chilli thai,Thai sweet chili sauce,cawan,,sauce chilli thai,Thai chili sauce,cawan,cup
172,22,22,Llama 3.2 3B Instruct,structured-output,false,tepung jagung,Cornstarch,sudu_besar,,tepung jagung,cornstarch,sudu besar,tablespoon
172,22,22,Llama 3.2 3B Instruct,structured-output,false,gula melaka,Palm sugar,keping,,gula melaka,molasses,ketul kecil,small pieces
172,22,22,Llama 3.2 3B Instruct,structured-output,false,togay,Bean sprouts,,,togay,tofu puffs,,
174,24,24,Llama 3.2 3B Instruct,structured-output,false,chocolate chips,Chocolate chips,cawan,,chocolate chips,Chocolate Chips,cawan,cup
174,24,24,Llama 3.2 3B Instruct,structured-output,false,cooking cream,Cooking cream,cawan,,cooking cream,Cooking Cream,cawan,cup
174,24,24,Llama 3.2 3B Instruct,structured-output,false,whipping cream,Whipping cream,keping,,whipping cream,Whipping Cream,kotak kecil,small container
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,னி க௃ி,Fish (Siakap),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,க௃ி,Onion,,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Lime (Limau),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Clove (Serai),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Teaspoon (Bawang Putih),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Teaspoon (Cili Padi),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Leaf (Daun Limau Purut),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Santana (Santan),,
177,27,27,Llama 3.2 3B Instruct,structured-output,false,,,,,கி ப௉ழ,Water (Air),,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,kurma,Dates,biji,,஁ி பி,Kurma,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,kurma,Dates,,,஁ி பி,Kurma,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,,,,,ಟೕ பி,Full Cream Milk,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,santan,Coconut milk,cawan,,பி,Santan,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,chia seeds,Chia seeds,cawan,,ಟೕ பி,Chia Seeds,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,peanut butter,Peanut butter,,,ಟೕ பி,Peanut Butter,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,coklat cip,Chocolate chips,,,ಟೕ பி,Coklat Cip,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,kurma,Dates,biji,,ಟೕ பி,Kurma,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,kurma,Dates,,,ಟೕ பி,Kurma,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,kekacang,Peanut brittle / Crushed nuts,,,ಟೕ பி,Kekacang,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,madu,Honey,,,ಟೕ பி,Madu,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,,,,,ಟೕ பி,Naga Biru,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,blueberry,Blueberries,,,ಟೕ பி,Blueberry,,
178,28,28,Llama 3.2 3B Instruct,structured-output,false,coklat hazelnut,Hazelnut chocolate spread,,,ಟೕ பி,Coklat Hazelnut,,
179,29,29,Llama 3.2 3B Instruct,structured-output,false,bawang putih,Garlic,ulas,,bawang putih,garlic,ulas,cloves
179,29,29,Llama 3.2 3B Instruct,structured-output,false,halia,Ginger,,,halia,onion,ibu jari,
