experiment_id,video_id,model_name,technique_name,rag_enabled,gt_total_energy_kcal,gt_total_protein_g,gt_total_fat_g,gt_total_carbohydrate_g,pred_total_energy_kcal,pred_total_protein_g,pred_total_fat_g,pred_total_carbohydrate_g
960,10,MedGemma 4B,structured-output,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,540.0,48.1,36.8,45.6
961,11,MedGemma 4B,structured-output,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,760.0,20.5,13.0,146.0
962,12,MedGemma 4B,structured-output,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,3500.0,60.0,180.0,450.0
963,13,MedGemma 4B,structured-output,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,,,,
964,14,MedGemma 4B,structured-output,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,4500.0,130.0,36.2,940.0
965,15,MedGemma 4B,structured-output,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,180.0,2.5,14.5,18.5
966,16,MedGemma 4B,structured-output,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,150.0,1.0,0.5,25.0
967,17,MedGemma 4B,structured-output,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,650.0,25.0,28.0,90.0
968,18,MedGemma 4B,structured-output,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,3500.0,200.0,180.0,500.0
969,19,MedGemma 4B,structured-output,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,1500.0,78.0,27.6,500.0
970,20,MedGemma 4B,structured-output,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,350.0,12.0,18.0,35.0
971,21,MedGemma 4B,structured-output,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,,,,
972,22,MedGemma 4B,structured-output,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,760.0,38.6,18.2,96.0
973,23,MedGemma 4B,structured-output,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,450.0,25.0,18.0,35.0
974,24,MedGemma 4B,structured-output,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,600.0,10.5,37.0,71.0
975,25,MedGemma 4B,structured-output,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,1360.0,98.8,19.8,63.5
976,26,MedGemma 4B,structured-output,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,1670.0,34.0,82.0,275.0
977,27,MedGemma 4B,structured-output,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,460.0,57.0,19.8,46.0
978,28,MedGemma 4B,structured-output,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,,,,
979,29,MedGemma 4B,structured-output,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
980,30,MedGemma 4B,structured-output,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,550.0,10.0,28.0,55.0
981,31,MedGemma 4B,structured-output,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,2480.0,59.0,63.0,428.0
982,32,MedGemma 4B,structured-output,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,3500.0,56.0,146.0,350.0
983,33,MedGemma 4B,structured-output,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1460.0,76.0,29.0,246.0
984,34,MedGemma 4B,structured-output,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,1650.0,75.0,23.0,165.0
985,35,MedGemma 4B,structured-output,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,1750.0,92.0,68.0,257.0
986,36,MedGemma 4B,structured-output,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,650.0,10.3,7.8,137.0
987,37,MedGemma 4B,structured-output,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,,,,
988,38,MedGemma 4B,structured-output,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,1250.0,84.0,26.0,51.0
989,39,MedGemma 4B,structured-output,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
990,40,MedGemma 4B,structured-output,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
991,41,MedGemma 4B,structured-output,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,4500.0,120.0,300.0,450.0
992,42,MedGemma 4B,structured-output,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,785.0,46.0,19.2,85.0
993,43,MedGemma 4B,structured-output,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,150.0,3.0,3.5,25.0
994,44,MedGemma 4B,structured-output,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
995,45,MedGemma 4B,structured-output,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,1470.0,39.0,62.0,240.0
996,46,MedGemma 4B,structured-output,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
997,47,MedGemma 4B,structured-output,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,490.0,14.0,16.0,78.0
998,48,MedGemma 4B,structured-output,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,,,,
999,49,MedGemma 4B,structured-output,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,,,,
1000,50,MedGemma 4B,structured-output,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,430.0,4.8,23.0,96.0
