experiment_id,video_id,model_name,technique_name,rag_enabled,gt_energy_kcal,gt_protein_g,gt_fat_g,gt_carbohydrate_g,pred_energy_kcal,pred_protein_g,pred_fat_g,pred_carbohydrate_g
231,31,Phi-4-mini 3.8B Instruct,zero-shot,false,20.1,1.02,1.14,1.5,45.0,1.2,3.9,11.5
231,31,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,100.0,20.0,3.5,0.0
231,31,Phi-4-mini 3.8B Instruct,zero-shot,false,48.1,1.2,1.35,8.25,45.0,1.2,3.9,11.5
231,31,Phi-4-mini 3.8B Instruct,zero-shot,false,241.8,15.0,19.8,0.78,200.0,12.0,16.0,1.2
233,33,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
235,35,Phi-4-mini 3.8B Instruct,zero-shot,false,483.8,0.0,0.0,125.0,1200.0,0.0,0.0,300.0
235,35,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,2000.0,20.0,1.5,400.0
235,35,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,600.0,15.0,1.5,200.0
235,35,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,600.0,15.0,1.5,200.0
235,35,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,10.0,0.0,0.2,1.0
236,36,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,5.0,0.5,0.1,1.4
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,130.0,3.5,0.3,28.7
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,60.0,2.85,0.6,13.2,60.0,1.8,1.2,14.4
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,12.0,1.0,0.2,1.6
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,6.0,0.1,0.02,2.4
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,15.6,0.48,0.17,3.35,3.0,0.1,0.02,1.5
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,29.8,1.28,0.1,6.6,2.0,0.5,0.05,1.4
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,10.0,1.3,0.1,2.8
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,130.0,3.5,0.3,28.7
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,68.0,5.3,5.7,1.0
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,19.5,0.6,0.0,4.5,15.0,1.2,0.2,4.5
237,37,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,10.0,1.3,1.2,4.5
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,3640.0,100.0,10.0,760.0,3647.0,113.2,2.6,750.9
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,22.8,2.8,0.53,2.87,28.0,8.3,0.3,46.7
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,288.0,0.0,0.0,74.2
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,60.0,1.5,0.1,13.8
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,41.0,1.0,0.3,10.7
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,25.0,0.9,0.2,5.7
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,100.0,7.1,2.6,12.5
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,100.0,4.75,1.0,22.0,100.0,2.1,2.5,25.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,60.0,2.85,0.6,13.2,6.0,0.3,0.0,1.2
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,14.9,0.64,0.05,3.3,4.0,0.6,0.0,1.2
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,320.0,0.0,0.0,80.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,7.9,1.21,0.0,0.73,150.0,2.1,2.5,25.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,5.2,0.76,0.0,0.54,10.0,2.4,0.0,1.5
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
239,39,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,15.0,0.6,0.0,75.5
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,120.0,6.0,12.0,2.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,20.0,0.4,0.0,3.5
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,20.0,3.0,1.5,2.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,20.0,0.4,0.0,3.5
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,600.0,4.0,50.0,60.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,90.0,8.0,6.5,2.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,20.0,0.6,0.2,4.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,12.0,0.57,0.12,2.64,100.0,2.5,5.0,8.0
240,40,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,220.0,4.0,15.0,45.0
241,41,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
243,43,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
244,44,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
245,45,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
246,46,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
247,47,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,60.0,1.2,0.0,13.0,60.0,1.0,0.5,35.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,60.0,1.2,0.0,13.0,60.0,1.0,0.5,35.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,60.0,1.0,0.5,35.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,66.0,0.8,0.4,17.0,60.0,1.0,0.5,35.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,50.0,1.0,0.0,12.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,60.0,0.0,0.0,15.0,60.0,1.0,0.0,12.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,78.0,0.45,0.3,21.0,80.0,1.0,0.0,22.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,78.0,0.45,0.3,21.0,80.0,1.0,0.0,22.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,7.4,0.16,0.04,1.86,20.0,0.3,0.0,5.7
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,2.2,0.17,0.03,0.42,2.0,0.2,0.0,1.5
248,48,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,2.0,0.2,0.0,1.5
249,49,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
250,50,Phi-4-mini 3.8B Instruct,zero-shot,false,,,,,0.0,0.0,0.0,0.0
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,160.0,7.6,1.6,35.2,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,2.3,0.21,0.05,0.37,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,2.7,0.06,0.02,0.99,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
253,3,Phi-4-mini 3.8B Instruct,few-shot,false,5.2,0.76,0.0,0.54,,,,
254,4,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,360.0,7.0,0.6,80.0,205.6,4.7,0.4,231.1
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.8,3.5,3.6,33.9
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,117.6,4.2,5.8,23.9
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,7.6,1.25,0.09,0.6,118.8,1.6,1.2,28.4
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,7.4,0.16,0.04,1.86,30.0,0.4,0.0,14.0
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,7.4,0.16,0.04,1.86,30.0,0.4,0.0,14.0
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,320.0,0.0,0.0,80.0
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,8,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,31.0,1.0,0.3,6.0,30.0,0.6,3.8,1.2
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,40.0,1.1,0.1,9.3,6.0,1.7,0.3,4.8
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,37.2,1.6,0.12,8.25,60.0,3.0,1.2,6.7
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,100.0,4.75,1.0,22.0,60.0,3.0,1.2,6.7
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,9.9,0.18,0.05,2.53,3.0,0.3,0.1,6.7
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,39.8,1.35,0.64,10.35,3.0,0.3,0.1,6.7
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,132.6,0.0,15.0,0.0,135.0,1.5,13.5,0.0
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,132.6,0.0,15.0,0.0,135.0,1.5,13.5,0.0
260,10,Phi-4-mini 3.8B Instruct,few-shot,false,107.5,0.14,12.15,0.01,358.0,3.5,27.6,0.0
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,536.0,27.2,30.4,40.0,150.0,6.8,8.5,38.0
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,96.3,2.4,2.7,16.5,75.0,3.2,4.8,13.5
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,13.0,0.25,0.0,3.5,0.0,0.0,0.0,0.0
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,30.0,0.6,0.0,6.5,100.0,3.5,1.5,50.0
261,11,Phi-4-mini 3.8B Instruct,few-shot,false,66.0,0.8,0.4,17.0,210.0,2.3,23.5,49.0
264,14,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,774.0,0.0,0.0,183.4
264,14,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,720.0,19.8,70.2,0.0
264,14,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,5.0,0.1,0.0,14.6
264,14,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,1225.0,14.8,1.8,183.4
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,200.0,10.0,5.0,40.0
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,12.0,0.4,0.1,15.5
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.0,1.3,1.5,30.0
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.0,1.3,1.5,20.0
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,40.0,1.3,1.5,20.0
266,16,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,24.0,0.4,1.5,15.5
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,1176.0,38.6,79.2,0.0
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,12.6,1.9,1.2,14.7
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,84.0,5.4,3.2,43.8
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,6.0,0.8,0.0,2.4
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.0,1.5,1.8,14.2
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,12.0,0.8,0.0,2.4
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,135.0,1.8,6.75,42.3
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,45.0,5.25,3.75,6.0
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,680.0,38.6,4.8,174.8
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,4.0,0.3,0.1,2.8
267,17,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,90.0,1.8,6.75,42.3
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,122.5,3.4,0.0,50.5
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,200.0,22.0,10.0,20.0
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,208.5,8.1,17.0,12.6
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.0,0.0,0.0,15.0
269,19,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,200.0,2.5,10.0,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,1205.0,33.1,55.0,225.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,32.0,0.88,0.08,7.44,56.8,3.8,1.2,36.6
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,1.8,0.0,0.0,0.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,6.2,0.4,0.3,1.5
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,120.0,3.9,1.2,54.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,85.8,7.1,1.2,27.9
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,19.6,1.7,2.4,3.8
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,450.0,0.0,33.0,0.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,7.0,0.3,0.3,1.2
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,648.0,9.2,66.0,168.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,432.0,33.1,33.0,225.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,324.0,4.8,26.4,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,324.0,4.8,26.4,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,324.0,4.8,26.4,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,324.0,4.8,26.4,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,324.0,4.8,26.4,60.0
270,20,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,,,,
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,48.8,6.0,1.14,6.15,2.4,2.6,0.1,15.9
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,237.5,0.0,0.0,61.25,774.0,0.0,0.0,200.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,3640.0,100.0,10.0,760.0,248.0,13.8,1.8,372.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,107.5,0.14,12.15,0.01,117.0,0.0,11.5,0.0
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,362.7,22.5,29.7,1.17,200.0,14.4,16.5,2.5
271,21,Phi-4-mini 3.8B Instruct,few-shot,false,58.5,0.75,5.7,1.05,64.5,2.5,4.8,1.7
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,150.0,25.0,10.0,30.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,109.8,1.8,0.18,24.0,120.0,6.0,1.5,60.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,108.0,3.0,0.45,22.8,120.0,6.0,1.5,60.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,37.2,1.6,0.12,8.25,60.0,3.0,1.2,12.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.0,3.0,1.5,30.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,28.6,0.02,0.01,6.83,60.0,3.0,1.5,30.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,22,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.0,2.5,1.5,45.0
274,24,Phi-4-mini 3.8B Instruct,few-shot,false,243.8,3.12,23.75,4.38,200.0,3.1,18.0,36.7
274,24,Phi-4-mini 3.8B Instruct,few-shot,false,2510.0,27.5,150.0,300.0,400.0,3.1,30.0,36.7
274,24,Phi-4-mini 3.8B Instruct,few-shot,false,102.0,0.6,10.8,0.84,100.0,1.2,4.5,9.3
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,5.0,0.5,0.2,1.4
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,22.3,0.96,0.07,4.95,15.0,0.9,0.6,2.8
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,10.0,0.8,0.3,1.5
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,180.0,36.0,3.5,0.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,10.0,0.8,0.3,1.5
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,60.0,2.4,1.2,9.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
275,25,Phi-4-mini 3.8B Instruct,few-shot,false,20.0,0.55,0.05,4.65,50.0,2.4,1.2,15.0
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,300.0,4.8,30.0,54.0
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,10.0,0.8,0.1,3.5
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,2.7,0.06,0.02,0.99,12.5,2.4,1.4,32.7
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,100.0,40.0,2.5,0.0
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,69.0,0.69,7.2,1.8,200.0,3.8,18.5,12.7
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,14.9,0.64,0.05,3.3,14.4,3.5,1.8,6.9
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,28.8,1.7,1.6,14.2
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,2.7,0.06,0.02,0.99,7.5,2.4,1.4,32.7
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,12.0,0.57,0.12,2.64,60.0,3.8,1.5,12.5
277,27,Phi-4-mini 3.8B Instruct,few-shot,false,30.0,0.7,0.2,11.0,1.0,0.1,0.0,0.2
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,582.0,9.8,49.8,33.5
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,1228.0,27.2,89.6,176.4
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,287.5,2.88,30.0,7.5,90.0,3.4,14.1,6.9
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,607.5,21.25,38.75,52.5,24.0,2.8,1.8,4.9
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,106.8,1.32,0.36,27.6,105.4,1.3,0.3,27.0
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,107.5,0.14,12.15,0.01,588.0,9.8,49.9,33.5
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,287.0,6.3,19.8,33.4
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,60.4,3.4,5.8,2.9
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,60.8,0.06,0.0,16.4,64.5,0.6,0.0,17.3
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,57.0,0.7,0.3,14.0,41.7,0.7,0.2,21.4
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,107.8,1.26,6.0,12.4,187.5,4.8,15.0,4.6
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,195.6,4.0,9.6,24.0,216.0,7.2,6.3,45.9
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,95.4,0.5,0.3,25.8
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,7.4,0.12,0.04,2.43,5.3,0.6,0.0,12.1
278,28,Phi-4-mini 3.8B Instruct,few-shot,false,195.6,4.0,9.6,24.0,216.0,7.2,6.3,45.9
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,37.2,1.6,0.12,8.25,16.2,0.7,1.4,3.6
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,4.5,0.1,0.03,0.85,12.6,1.4,1.8,7.2
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,2.8,0.1,0.1,0.6
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,6.3,0.4,1.2,7.9
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,18.8,0.9,1.1,2.2,6.3,0.4,1.2,7.9
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,650.0,8.5,68.0,8.0,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,202.2,10.8,9.6,30.0,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,19.8,0.36,0.1,5.06,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.0,1.2,1.2,44.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,40.0,1.1,0.1,9.3,19.8,0.7,1.4,3.6
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,69.0,0.69,7.2,1.8,1440.0,6.0,140.0,48.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
279,29,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,20.0,0.6,0.1,4.9
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,240.0,6.4,2.5,48.8
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,47.0,3.6,3.5,12.8
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,29.8,1.28,0.1,6.6,12.0,0.5,0.1,3.6
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,20.1,1.02,1.14,1.5,138.0,5.8,9.5,12.6
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,120.0,20.0,3.5,0.0
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,48.1,1.2,1.35,8.25,380.0,3.5,9.5,27.6
281,31,Phi-4-mini 3.8B Instruct,few-shot,false,241.8,15.0,19.8,0.78,160.0,12.0,10.5,1.2
283,33,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,80.0,3.2,2.0,20.0
283,33,Phi-4-mini 3.8B Instruct,few-shot,false,,,,,0.0,0.0,0.0,0.0
283,33,Phi-4-mini 3.8B Instruct,few-shot,false,297.0,72.0,0.9,0.6,75.0,20.0,3.5,0.0
